"V1","location_name","date","location_id","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
78306,"Texas","2020-10-02",566,68.5801861018725,26.804561710578,172.906765350024,11752.982235009,8271.14641244888,18845.8869810018,68.5801861018725,26.804561710578,172.906765350024,11752.982235009,8271.14641244888,18845.8869810018,"projected",-11.1142661143862,,,,11193.8810455832,4089.49049952757,30375.5831145395
78307,"Texas","2020-10-03",566,68.758756722445,26.7965384895576,174.307963284424,11821.7409917314,8296.38951683512,19001.8795929821,68.758756722445,26.7965384895576,174.307963284424,11821.7409917314,8296.38951683512,19001.8795929821,"projected",-10.9242643661363,,,,11347.592546894,4123.15452222293,30913.3663917874
78308,"Texas","2020-10-04",566,68.9694232666699,26.8262594197098,175.980620649707,11890.7104149981,8321.62935498576,19170.0376411751,68.9694232666699,26.8262594197098,175.980620649707,11890.7104149981,8321.62935498576,19170.0376411751,"projected",-10.7362890729881,,,,11509.1161794176,4159.48621290298,31429.8889225706
78309,"Texas","2020-10-05",566,69.2276179638354,26.8560143917022,177.537104379751,11959.9380329619,8346.88018207517,19344.5619969445,69.2276179638354,26.8560143917022,177.537104379751,11959.9380329619,8346.88018207517,19344.5619969445,"projected",-10.5503444196203,,,,11679.2728893367,4198.62489343639,31857.3847651045
78310,"Texas","2020-10-06",566,69.5343733337644,26.886483620595,179.693973424924,12029.4724062957,8378.75343470531,19479.9806818518,69.5343733337644,26.886483620595,179.693973424924,12029.4724062957,8378.75343470531,19479.9806818518,"projected",-10.3664336805631,,,,11858.6606202291,4240.44574440867,32308.4536672315
78311,"Texas","2020-10-07",566,69.8973775997754,26.9119535116941,181.963489529054,12099.3697838954,8424.63774554113,19634.1705962973,69.8973775997754,26.9119535116941,181.963489529054,12099.3697838954,8424.63774554113,19634.1705962973,"projected",-10.1845592388735,,,,12033.1917192722,4280.68014223976,32746.26334431
78312,"Texas","2020-10-08",566,70.3229831737805,26.9512753371514,184.353156922851,12169.6927670692,8470.93787716491,19793.6645950238,70.3229831737805,26.9512753371514,184.353156922851,12169.6927670692,8470.93787716491,19793.6645950238,"projected",-10.0047226052456,,,,12202.9705145725,4319.33028063402,33170.7671352462
78313,"Texas","2020-10-09",566,70.7845538913556,26.9841943444321,186.609883002282,12240.4773209606,8513.93452413021,19954.2443921275,70.7845538913556,26.9841943444321,186.609883002282,12240.4773209606,8513.93452413021,19954.2443921275,"projected",-9.82692443750818,,,,12397.2833675449,4365.80484909928,33657.6260105961
78314,"Texas","2020-10-10",566,71.2592547528184,27.0117254823115,188.732333186704,12311.7365757134,8542.00990074346,20116.0024098166,71.2592547528184,27.0117254823115,188.732333186704,12311.7365757134,8542.00990074346,20116.0024098166,"projected",-9.65116456046893,,,,12616.0202697758,4420.00524702463,34206.2869914394
78315,"Texas","2020-10-11",566,71.767338818241,27.0837084509158,191.192610083395,12383.5039145316,8570.18348406954,20284.2658833859,71.767338818241,27.0837084509158,191.192610083395,12383.5039145316,8570.18348406954,20284.2658833859,"projected",-9.47744198606819,,,,12844.8292163514,4464.26525394488,34779.6193915549
78316,"Texas","2020-10-12",566,72.3276391277264,27.1979340612583,193.964416670285,12455.8315536594,8598.49757197039,20457.5409456922,72.3276391277264,27.1979340612583,193.964416670285,12455.8315536594,8598.49757197039,20457.5409456922,"projected",-9.30575493379472,,,,13084.7998336442,4511.75015512668,35380.5338000614
78317,"Texas","2020-10-13",566,72.9420032833849,27.3297625043321,196.246214725543,12528.7735569428,8626.99328856532,20632.104237276,72.9420032833849,27.3297625043321,196.246214725543,12528.7735569428,8626.99328856532,20632.104237276,"projected",-9.13610085132986,,,,13336.7616143491,4576.81169268368,36011.0936852744
78318,"Texas","2020-10-14",566,73.6202831896992,27.4780353179164,198.449281922227,12602.3938401325,8655.68487169221,20808.250734515,73.6202831896992,27.4780353179164,198.449281922227,12602.3938401325,8655.68487169221,20808.250734515,"projected",-8.96847643537989,,,,13583.5338221778,4642.83053907882,36790.3650658399
78319,"Texas","2020-10-15",566,74.3710402247456,27.6402748082407,201.002429703965,12676.7648803572,8684.58690148806,20986.2593641499,74.3710402247456,27.6402748082407,201.002429703965,12676.7648803572,8684.58690148806,20986.2593641499,"projected",-8.8028776526609,,,,13824.8087505193,4706.61181089897,37623.8180166687
78320,"Texas","2020-10-16",566,75.1632416756225,27.7853364891971,203.885439068584,12751.9281220328,8713.71460482046,21151.1619029016,75.1632416756225,27.7853364891971,203.885439068584,12751.9281220328,8713.71460482046,21151.1619029016,"projected",-8.63929976099842,,,,14096.2484789678,4779.62304920284,38544.6621327977
78321,"Texas","2020-10-17",566,75.9694100837125,27.9401917578472,206.88542632164,12827.8975321165,8743.0534550076,21316.4750247199,75.9694100837125,27.9401917578472,206.88542632164,12827.8975321165,8743.0534550076,21316.4750247199,"projected",-8.47773733050892,,,,14398.2710433469,4853.24590364611,39559.7541306331
78322,"Texas","2020-10-18",566,76.8137328903186,28.1189367802792,210.036557533685,12904.7112650069,8772.58915069936,21482.8915530175,76.8137328903186,28.1189367802792,210.036557533685,12904.7112650069,8772.58915069936,21482.8915530175,"projected",-8.31818426482965,,,,14713.6472737594,4922.26401043208,40618.5208232452
78323,"Texas","2020-10-19",566,77.7192078861413,28.3426521019404,212.14599779323,12982.430472893,8802.36838113026,21651.2289645532,77.7192078861413,28.3426521019404,212.14599779323,12982.430472893,8802.36838113026,21651.2289645532,"projected",-8.16063382236574,,,,15043.8191400733,4995.24810263868,41725.2094653061
78324,"Texas","2020-10-20",566,78.6886840593006,28.6339418333734,214.484514702062,13061.1191569523,8832.43767752352,21821.5833079167,78.6886840593006,28.6339418333734,214.484514702062,13061.1191569523,8832.43767752352,21821.5833079167,"projected",-8.00507863752118,,,,15389.9219520516,5076.87195370439,42888.8667153269
78325,"Texas","2020-10-21",566,79.7345807754292,28.9420467704369,217.170014549023,13140.8537377277,8862.81258777931,22000.3799991602,79.7345807754292,28.9420467704369,217.170014549023,13140.8537377277,8862.81258777931,22000.3799991602,"projected",-7.85151074188813,,,,15730.8204274893,5164.39732303154,44045.4331568964
78326,"Texas","2020-10-22",566,80.8680512956757,29.2702920451222,220.00044628975,13221.7217890234,8897.65866205851,22213.7815166985,80.8680512956757,29.2702920451222,220.00044628975,13221.7217890234,8897.65866205851,22213.7815166985,"projected",-7.69992158536211,,,,16065.6254858925,5249.46359005729,45187.6443776973
78327,"Texas","2020-10-23",566,82.0526115929916,29.5860657096286,222.991376554184,13303.7744006164,8934.69460644816,22472.1470365713,82.0526115929916,29.5860657096286,222.991376554184,13303.7744006164,8934.69460644816,22472.1470365713,"projected",-7.55030205716314,,,,16438.1265098749,5344.66805988867,46448.9309244864
78328,"Texas","2020-10-24",566,83.2550674646542,29.8433018443846,226.147455084797,13387.029468081,8972.23413812743,22690.1055142923,83.2550674646542,29.8433018443846,226.147455084797,13387.029468081,8972.23413812743,22690.1055142923,"projected",-7.40264250672843,,,,16849.4624703264,5450.30127483383,47833.1204113886
78329,"Texas","2020-10-25",566,84.5045754116714,30.0958412153858,229.439566166061,13471.5340434927,9010.26174187101,22894.0281105705,84.5045754116714,30.0958412153858,229.439566166061,13471.5340434927,9010.26174187101,22894.0281105705,"projected",-7.25693276446095,,,,17278.7475384716,5560.51950458912,49120.6901227279
78330,"Texas","2020-10-26",566,85.8293893594978,30.49101358329,234.480706628695,13557.3634328522,9049.10934645408,23100.9095590098,85.8293893594978,30.49101358329,234.480706628695,13557.3634328522,9049.10934645408,23100.9095590098,"projected",-7.11316216230551,,,,17727.8797428659,5675.8498108618,50705.8893751661
78331,"Texas","2020-10-27",566,87.2336605817823,30.9054232186857,239.745058366116,13644.597093434,9088.61037965899,23310.6416608731,87.2336605817823,30.9054232186857,239.745058366116,13644.597093434,9088.61037965899,23310.6416608731,"projected",-6.97131955413581,,,,18198.3909181547,5796.58124660831,52359.7848930955
78332,"Texas","2020-10-28",566,88.7329803159338,31.3288764634556,245.257917603976,13733.3300737499,9128.57483791274,23548.9994888054,88.7329803159338,31.3288764634556,245.257917603976,13733.3300737499,9128.57483791274,23548.9994888054,"projected",-6.83139333592563,,,,18664.0634878106,5915.1754861909,53910.2998044426
78333,"Texas","2020-10-29",566,90.3416731579621,31.7469076273417,251.053786932665,13823.6717469079,9168.89263439591,23826.903549447,90.3416731579621,31.7469076273417,251.053786932665,13823.6717469079,9168.89263439591,23826.903549447,"projected",-6.69337146569376,,,,19123.1615675414,6031.03025470413,55244.5440310533
78334,"Texas","2020-10-30",566,92.0163892054841,32.1127866983386,256.790635910808,13915.6881361134,9209.874140187,24116.9663635509,92.0163892054841,32.1127866983386,256.790635910808,13915.6881361134,9209.874140187,24116.9663635509,"projected",-6.55724148319702,,,,19629.8278455356,6159.36877315585,56713.9284398509
78335,"Texas","2020-10-31",566,93.716728131302,32.4936500424548,262.435666776008,14009.4048642447,9248.69351989604,24413.4247500254,93.716728131302,32.4936500424548,262.435666776008,14009.4048642447,9248.69351989604,24413.4247500254,"projected",-6.42299052936116,,,,20186.1842162795,6280.08069176544,58510.1436932206
78336,"Texas","2020-11-01",566,95.4781916435868,32.931585198095,268.673141823845,14104.8830558883,9278.12840077271,24713.445362185,95.4781916435868,32.931585198095,268.673141823845,14104.8830558883,9278.12840077271,24713.445362185,"projected",-6.2906053654299,,,,20766.6854988065,6403.34684919584,60414.0104961308

82417,"Utah","2020-02-04",567,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
82418,"Utah","2020-02-05",567,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
82419,"Utah","2020-02-06",567,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
82420,"Utah","2020-02-07",567,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
82421,"Utah","2020-02-08",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-3.546851,,,,,,
82422,"Utah","2020-02-09",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-2.424669,,,,,,
82423,"Utah","2020-02-10",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-1.476493,,,,,,
82424,"Utah","2020-02-11",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.7770919,,,,,,
82425,"Utah","2020-02-12",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.3497304,,,,,,
82426,"Utah","2020-02-13",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.1675609,,,,,,
82427,"Utah","2020-02-14",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.15895,,,,,,
82428,"Utah","2020-02-15",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.2175557,,,,,,
82429,"Utah","2020-02-16",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.2259183,,,,,,
82430,"Utah","2020-02-17",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.08095982,,,,,,
82431,"Utah","2020-02-18",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.2531962,,,,,,
82432,"Utah","2020-02-19",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.7136982,,,,,,
82433,"Utah","2020-02-20",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.201927,,,,,,
82434,"Utah","2020-02-21",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.632242,,,,,,
82435,"Utah","2020-02-22",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.956736,,,,,,
82436,"Utah","2020-02-23",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",2.166387,,,,,,
82437,"Utah","2020-02-24",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",2.258287,,,,,,
82438,"Utah","2020-02-25",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",2.232142,,,,,,
82439,"Utah","2020-02-26",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",2.082335,,,,,,
82440,"Utah","2020-02-27",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.803607,,,,,,
82441,"Utah","2020-02-28",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.410351,,,,,,
82442,"Utah","2020-02-29",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.9450485,,,,,,
82443,"Utah","2020-03-01",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.4862494,,,,,,
82444,"Utah","2020-03-02",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.1349597,,,,,,
82445,"Utah","2020-03-03",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.0505092,,,,,,
82446,"Utah","2020-03-04",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.07225422,,,,,,
82447,"Utah","2020-03-05",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.008735226,,,,,,
82448,"Utah","2020-03-06",567,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.08627056,,,,,,
82449,"Utah","2020-03-07",567,0,0,0,0,0,0,0.00122671663407007,0.00122671663407007,0.00122671663407007,0.00122671663407007,0.00122671663407007,0.00122671663407007,"observed",0.03193374,"observed",12.5637602875611,1,,,
82450,"Utah","2020-03-08",567,0,0,0,0,0,0,0.00181025892669589,0.00181025892669589,0.00181025892669589,0.00303697556076596,0.00303697556076596,0.00303697556076596,"observed",-0.2878392,"observed",17.446446185979,0,,,
82451,"Utah","2020-03-09",567,0,0,0,0,0,0,0.00264446383220316,0.00264446383220316,0.00264446383220316,0.00568143939296912,0.00568143939296912,0.00568143939296912,"observed",-0.9985127,"observed",25.6455678454574,0,,,
82452,"Utah","2020-03-10",567,0,0,0,0,0,0,0.00382394206081919,0.00382394206081919,0.00382394206081919,0.00950538145378831,0.00950538145378831,0.00950538145378831,"observed",-2.203012,"observed",38.6883149551767,1,,,
82453,"Utah","2020-03-11",567,0,0,0,0,0,0,0.00547318408146999,0.00547318408146999,0.00547318408146999,0.0149785655352583,0.0149785655352583,0.0149785655352583,"observed",-3.973787,"observed",58.2619685368935,0.999999999999998,,,
82454,"Utah","2020-03-12",567,0,0,0,0,0,0,0.0077535962166536,0.0077535962166536,0.0077535962166536,0.0227321617519119,0.0227321617519119,0.0227321617519119,"observed",-6.345184,"observed",86.0115575055741,2.00000000000001,,,
82455,"Utah","2020-03-13",567,0,0,0,0,0,0,0.0108711796697577,0.0108711796697577,0.0108711796697577,0.0336033414216696,0.0336033414216696,0.0336033414216696,"observed",-9.298986,"observed",123.469358921761,4,,,
82456,"Utah","2020-03-14",567,0,0,0,0,0,0,0.0150845681316527,0.0150845681316527,0.0150845681316527,0.0486879095533223,0.0486879095533223,0.0486879095533223,"observed",-12.75211,"observed",171.97695430986,1.00000000000001,,,
82457,"Utah","2020-03-15",567,0,0,0,0,0,0,0.0207126161544807,0.0207126161544807,0.0207126161544807,0.069400525707803,0.069400525707803,0.069400525707803,"observed",-16.56038,"observed",232.314019624994,18,,,
82458,"Utah","2020-03-16",567,0,0,0,0,0,0,0.0281408071673888,0.0281408071673888,0.0281408071673888,0.0975413328751918,0.0975413328751918,0.0975413328751918,"observed",-20.5301,"observed",304.13920538156,11,,,
82459,"Utah","2020-03-17",567,0,0,0,0,0,0,0.0378258866071432,0.0378258866071432,0.0378258866071432,0.135367219482335,0.135367219482335,0.135367219482335,"observed",-24.44419,"observed",385.858733666689,12,,,
