"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
54280,"New Mexico","2020-07-04",133.437325106472,84.3870614035088,202.554090909091,39.6033031187724,26.8291666666667,57.6704545454545,35.554003766873,23.2763888888889,53.00625,17.6116484151899,8.31206140350877,34.0045454545455,5.25772551720295,2.57894736842105,9.25,0,0,0,0,0,0,4.01149615946475,2.53275164516641,6.23258928504792,528.176636534051,526.697892019752,530.397729659634,4.01149615946475,2.53275164516641,6.23258928504792,528.176636534051,526.697892019752,530.397729659634,"projected",-18.8482052267722,"projected",4534.39205910538,287,438.559765054357,154.894058990013,1108.24952927314
54281,"New Mexico","2020-07-05",133.764953793291,77.5236842105263,215.6225,39.6406254052879,25.5513888888889,59.5075,35.6005592582426,22.1552631578947,55,17.7237785175351,7.66447368421053,34.0113636363636,5.26553100839649,2.55555555555556,9.08333333333333,0,0,0,0,0,0,4.01943231709712,2.47989158888597,6.34012880916347,532.196068851148,529.180124502962,536.738315734055,4.01943231709712,2.47989158888597,6.34012880916347,532.196068851148,529.180124502962,536.738315734055,"projected",-18.8482052267722,"projected",4571.86637364345,,435.033011450789,149.17191966899,1121.45177889738
54282,"New Mexico","2020-07-06",134.237166577136,74.0929093567251,220.025,39.7086336754448,24.5256578947368,61.2375,35.6727639769415,21.4202485380117,56.1517857142857,17.8559504114006,7.49934210526316,36.0041666666667,5.29112759136289,2.52565789473684,9.5,0,0,0,0,0,0,4.02846735438595,2.42307453832352,6.44094229175422,536.224536205534,531.60784605521,543.179258025809,4.02846735438595,2.42307453832352,6.44094229175422,536.224536205534,531.60784605521,543.179258025809,"projected",-18.8482052267722,"projected",4609.34068818152,,431.160512248816,143.283170474146,1131.99884828401
54283,"New Mexico","2020-07-07",134.452524020579,71.9361842105263,227.50625,39.7960984933367,24,63.76875,35.7578232633122,20.7777777777778,58.0019230769231,17.5785943844253,7.47156432748538,35,5.29709337889493,2.5,10.0022727272727,0,0,0,0,0,0,4.0404811552862,2.34741784695058,6.60960606444474,540.26501736082,533.997465688035,549.715465116912,4.0404811552862,2.34741784695058,6.60960606444474,540.26501736082,533.997465688035,549.715465116912,"projected",-18.8482052267722,"projected",4646.81500271956,,426.940493905849,137.172197616415,1139.92028968425
54284,"New Mexico","2020-07-08",134.843157155405,71.0434210526316,230.05,39.9120989489183,23.4992647058824,65.75625,35.8516018993176,20.3328947368421,59.925,17.7471606410317,7.52565789473684,35.015,5.3110942096689,2.42105263157895,10,0,0,0,0,0,0,4.05482665561945,2.30759321751115,6.8066484345878,544.31984401644,536.268036920039,556.339239256142,4.05482665561945,2.30759321751115,6.8066484345878,544.31984401644,536.268036920039,556.339239256142,"projected",-18.8482052267722,"projected",4684.28931725763,,422.767884270079,132.129853324173,1146.30100987098
54285,"New Mexico","2020-07-09",134.865590020536,70.8276315789474,238.5125,40.0111250719396,22.525,67.5,35.9198569279018,19.8305555555556,61.0134615384615,17.5344271988332,7.33194444444444,36.5009615384615,5.32683842402867,2.42105263157895,10.5,0,0,0,0,0,0,4.06932981443854,2.22059884049805,6.96895563509289,548.389173830878,538.53433025977,563.100309623254,4.06932981443854,2.22059884049805,6.96895563509289,548.389173830878,538.53433025977,563.100309623254,"projected",-18.629432885656,"projected",4721.76363179568,,419.304631502554,128.130962883367,1153.36799799053
54286,"New Mexico","2020-07-10",134.881467899606,68.7194444444445,243.5875,40.0332553318886,21.8728618421053,69.025,35.9439511664033,19.3328947368421,63.3732142857143,17.565274655745,6.99861111111111,39.6917857142857,5.28502131247665,2.38854166666667,11,0,0,0,0,0,0,4.08379155165176,2.16746469287314,7.16884574969684,552.47296538253,540.637798315044,570.268511601806,4.08379155165176,2.16746469287314,7.16884574969684,552.47296538253,540.637798315044,570.268511601806,"projected",-18.4103910989233,"projected",4759.23794633375,,415.896776603032,124.746383351507,1158.85134464689
54287,"New Mexico","2020-07-11",134.992456897875,68.8904239766082,252.0375,40.0804292437009,21.3675438596491,71.8732142857143,35.9832061712067,18.8407894736842,66.0125,17.7131725955675,6.88888888888889,39.1125,5.3025832323765,2.36842105263158,11.01,0,0,0,0,0,0,4.09714327677444,2.08736669006676,7.3564696989132,556.570108659304,542.847264381261,578.014724442428,4.09714327677444,2.08736669006676,7.3564696989132,556.570108659304,542.847264381261,578.014724442428,"projected",-18.1911443446189,"projected",4796.71226087182,,411.968699593303,121.006794004585,1148.63882997225
54288,"New Mexico","2020-07-12",134.966957425486,67.6652777777778,258.51875,40.0413110171648,20.7199561403509,74.48,35.9456597717169,18.4993421052632,67.82375,17.6572785895649,6.77708333333333,42.0066666666667,5.24828620122997,2.3328125,11.4025,0,0,0,0,0,0,4.10284157519338,2.0110397546072,7.73243250076043,560.672950234498,545.091029054313,585.063953852617,4.10284157519338,2.0110397546072,7.73243250076043,560.672950234498,545.091029054313,585.063953852617,"projected",-17.9717573276937,"projected",4834.18657540987,,407.872054052189,116.935391658638,1153.59969619687
54289,"New Mexico","2020-07-13",134.788479360771,66.3619883040936,269.521590909091,40.0536536986319,19.9986111111111,77.2759090909091,35.9290005283545,17.8888888888889,70.7290909090909,17.6154462236637,6.61111111111111,42.025,5.25774778556497,2.31204044117647,11.5,0,0,0,0,0,0,4.10445915079118,1.94187199130388,7.82430007543762,564.777409385289,546.905778310956,592.646620817113,4.10445915079118,1.94187199130388,7.82430007543762,564.777409385289,546.905778310956,592.646620817113,"projected",-17.7522949017168,"projected",4871.66088994793,,403.620799237766,112.629981812078,1136.54053509255
54290,"New Mexico","2020-07-14",134.641355429916,65.5527777777778,275.7,39.9973676541939,19.3277777777778,79.805,35.88060944449,17.3333333333333,73.02,17.4473401936213,6.69166666666667,39.8990476190476,5.24326313371011,2.26315789473684,12,0,0,0,0,0,0,4.10376531623356,1.88311653388227,8.14932203566811,568.881174701522,548.760459946891,600.504070489278,4.10376531623356,1.88311653388227,8.14932203566811,568.881174701522,548.760459946891,600.504070489278,"projected",-17.5328219902483,"projected",4909.135204486,,399.224122029055,108.511949438101,1116.60518510013
54291,"New Mexico","2020-07-15",134.182143904672,63.052850877193,280.96625,39.9147576500383,19.1040204678363,81.5558333333333,35.7882935695196,17.268201754386,75,17.2267752039756,6.33214285714286,43.7910714285714,5.18948992742723,2.16666666666667,12.4675,0,0,0,0,0,0,4.09973857075511,1.82696390344209,8.32137578152322,572.980913272277,550.659290285435,608.445324843642,4.09973857075511,1.82696390344209,8.32137578152322,572.980913272277,550.659290285435,608.445324843642,"projected",-17.3134035080807,"projected",4946.60951902405,,394.99555565329,104.648241288494,1105.69778634028
54292,"New Mexico","2020-07-16",133.807249989931,61.5548245614035,288.08,39.8220306418899,18.4188596491228,83.38125,35.6838634335221,16.4416666666667,76.0033333333333,17.1756515106282,5.67127192982456,40.9635714285714,5.18622891954966,1.68377192982456,12,0,0,0,0,0,0,4.09084959049789,1.75765516824247,8.62914056569212,577.071762862775,552.508619187328,616.902826081409,4.09084959049789,1.75765516824247,8.62914056569212,577.071762862775,552.508619187328,616.902826081409,"projected",-17.0941042825548,"projected",4984.08383356212,,391.01087733775,101.588780922396,1120.844793736
54293,"New Mexico","2020-07-17",133.358349895985,58.3763888888889,292.01,39.6864115862079,17.6828125,85.42125,35.5628370377,15.3305555555556,77.0266666666666,17.0590318803316,4.78918128654971,43.76875,5.12710646152094,1.55482456140351,12.00625,0,0,0,0,0,0,4.0790002798695,1.69435404319908,8.94355800592312,581.150763142645,554.173893107148,624.977032262517,4.0790002798695,1.69435404319908,8.94355800592312,581.150763142645,554.173893107148,624.977032262517,"projected",-16.8749889751576,"projected",5021.55814810019,,386.754271594833,98.3200128470547,1135.76721439045
54294,"New Mexico","2020-07-18",132.65162254792,54.3315789473684,308.51875,39.5433896226537,16.6282894736842,85.6001515151515,35.4358250902907,14.5804738562092,77.8460606060606,16.9917312919408,4.66578947368421,46.5141666666667,5.10950904484233,1.44427083333333,12.753125,0,0,0,0,0,0,4.06517934529663,1.63690710726533,9.18906224812081,585.215942487941,555.756577700755,633.835279572053,4.06517934529663,1.63690710726533,9.18906224812081,585.215942487941,555.756577700755,633.835279572053,"projected",-16.6561220036097,"projected",5059.03246263823,,382.18437107068,95.8967297155759,1111.81867623669
54295,"New Mexico","2020-07-19",131.872096428039,48.5762383900929,310.03,39.3693126550479,15.1232638888889,88.2063636363636,35.2596098782495,13.1083333333333,79.1436363636364,16.8683624738394,4.05269607843137,44.805,5.08605062375705,1.36754385964912,12.5,0,0,0,0,0,0,4.04786720587444,1.5703131865228,9.25488716197157,589.263809693816,557.280375678631,643.892391694915,4.04786720587444,1.5703131865228,9.25488716197157,589.263809693816,557.280375678631,643.892391694915,"projected",-16.4375674646436,"projected",5096.5067771763,,377.540138559303,93.6651524505694,1114.50106551747
54296,"New Mexico","2020-07-20",131.2164895143,43.9380208333333,316.6375,39.1454471503213,13.7708333333333,89.4170454545454,35.0421676082947,11.7774509803922,80.328409090909,16.9375663180731,3.83223684210526,47.5,5.02622787416832,1.33289473684211,13.0066666666667,0,0,0,0,0,0,4.02700011549747,1.51073311698165,9.39460878378511,593.290809809313,558.884201997401,652.812245901256,4.02700011549747,1.51073311698165,9.39460878378511,593.290809809313,558.884201997401,652.812245901256,"projected",-16.2193890576719,"projected",5133.98109171437,,372.820388516395,91.230650837149,1100.19246242256
54297,"New Mexico","2020-07-21",130.358412079707,40.4427083333333,321.079270833333,38.9056018583669,13.1652777777778,92.26875,34.8075066230854,11.2080409356725,83.26875,16.5798818147109,3.73684210526316,44.5175,4.97924891771455,1.27741228070175,13.6666666666667,0,0,0,0,0,0,4.00330037531845,1.45454960418166,9.64902749724283,597.294110184632,560.463834290301,662.017936641984,4.00330037531845,1.45454960418166,9.64902749724283,597.294110184632,560.463834290301,662.017936641984,"projected",-16.0016500095439,"projected",5171.45540625242,,368.026759337549,88.3885773502639,1105.31559107197
54298,"New Mexico","2020-07-22",129.407436584236,38.2166666666667,327.1875,38.6034063755517,12.8309210526316,95.0859375,34.5434077865762,10.9402777777778,86.0083333333333,16.2678216720586,3.61111111111111,44.0234375,4.92764294121341,1.21052631578947,13.0125,0,0,0,0,0,0,3.97602704882744,1.40405874236195,9.90409106288355,601.270137233459,561.993451339667,672.590464563203,3.97602704882744,1.40405874236195,9.90409106288355,601.270137233459,561.993451339667,672.590464563203,"projected",-15.7844130005781,"projected",5208.92972079049,,363.387138930667,86.043242619012,1111.36126860906
54299,"New Mexico","2020-07-23",128.580339667488,36.9930555555556,328.846875,38.3438521735274,12.2206140350877,97,34.3159052636648,10.4986111111111,87.0033333333333,16.3296315614855,3.42105263157895,46.525,4.89246711045233,1.26213450292398,13.3171875,0,0,0,0,0,0,3.94443019247242,1.34982510210149,10.1223662089391,605.214567425932,563.446343373293,684.164776815937,3.94443019247242,1.34982510210149,10.1223662089391,605.214567425932,563.446343373293,684.164776815937,"projected",-15.5677400920556,"projected",5246.40403532856,,358.970855000379,84.066119553952,1111.46584716474
54300,"New Mexico","2020-07-24",127.464212890206,36.272149122807,330.0125,38.0595487694194,11.4444444444444,97.02,34.0534198651624,10.2180555555556,88.5,15.9607706077763,3.49861111111111,45.5,4.87327982826857,1.21052631578947,13.5125,0,0,0,0,0,0,3.90981449920708,1.30292235400623,10.2768314859018,609.124381925139,564.760175865517,693.263476089991,3.90981449920708,1.30292235400623,10.2768314859018,609.124381925139,564.760175865517,693.263476089991,"projected",-15.3516926553537,"projected",5283.8783498666,,354.416630292746,81.9818419146002,1077.38346574922
54301,"New Mexico","2020-07-25",126.454409407951,35.2708333333333,336.01,37.7766647389246,11.3134502923977,96.895,33.7903020775191,9.94427083333333,89.5125,16.0077731016404,3.55416666666667,48.0375,4.80040217073518,1.21052631578947,12.5575,0,0,0,0,0,0,3.87474582859988,1.25805704350395,10.3513528042417,612.999127753739,566.034046269777,703.175097717265,3.87474582859988,1.25805704350395,10.3513528042417,612.999127753739,566.034046269777,703.175097717265,"projected",-15.1363313028867,"projected",5321.35266440467,,349.682796475483,78.3058473613695,1074.20888218038
54302,"New Mexico","2020-07-26",125.375230442425,34.7328947368421,331.15,37.4764375829752,11.1052631578947,98.96,33.5274150510652,9.77777777777778,91.0125,15.8503789911284,3.33289473684211,46.22,4.76152062961548,1.20967492260062,13.675,0,0,0,0,0,0,3.84019184070825,1.2146313149179,10.409593968757,616.839319594447,567.117169485089,714.553469587135,3.84019184070825,1.2146313149179,10.409593968757,616.839319594447,567.117169485089,714.553469587135,"projected",-14.9217158210194,"projected",5358.82697894272,,344.934407704156,74.3276915858267,1049.96224441258
54303,"New Mexico","2020-07-27",124.067565087587,34.7855263157895,337.213333333333,37.1734079849932,10.8875,97.9075,33.2405114182257,9.57836257309942,90.0516666666666,15.6584551652596,3.44385964912281,49,4.72523353572812,1.16666666666667,13.5,0,0,0,0,0,0,3.80557103268204,1.1724940509175,10.4735647421731,620.644890627129,568.102006094618,726.158203229277,3.80557103268204,1.1724940509175,10.4735647421731,620.644890627129,568.102006094618,726.158203229277,"projected",-14.7079051051019,"projected",5396.30129348079,,340.203227079539,72.3148551709368,1021.64880755062
54304,"New Mexico","2020-07-28",122.82564084149,33.8333333333333,336.208333333333,36.867276464497,10.7218137254902,97.55,32.9683539753805,9.47295321637427,91.5,15.3912609727218,3.33333333333333,45.0375,4.66835840693105,1.16666666666667,14.003125,0,0,0,0,0,0,3.77095740208107,1.1329459145202,10.5262697504069,624.41584802921,569.420160295775,735.577409000286,3.77095740208107,1.1329459145202,10.5262697504069,624.41584802921,569.420160295775,735.577409000286,"projected",-14.4949570967759,"projected",5433.77560801886,,335.518322653055,70.4877587245544,1013.06987071013
54305,"New Mexico","2020-07-29",121.722888355732,33.3319444444444,340.55,36.5205432538823,10.4444444444444,99.0316666666666,32.6517531918675,9.3875,89.83,15.2119532167952,3.27777777777778,45.525,4.60949570893503,1.16644736842105,13.0125,0,0,0,0,0,0,3.73604232035947,1.10292050828048,10.5266218942642,628.151890349569,570.808053308716,744.319514779463,3.73604232035947,1.10292050828048,10.5266218942642,628.151890349569,570.808053308716,744.319514779463,"projected",-14.2829287236775,"projected",5471.2499225569,,331.059091414187,68.7171966340975,1004.193557416
54306,"New Mexico","2020-07-30",120.385131113267,33.7364766081871,344.05,36.1959775642916,10.2219298245614,98.7125,32.3481380957149,9.1578947368421,88.55,15.0471014749698,3.38837719298246,43.5125,4.57154077193017,1.16666666666667,13.378125,0,0,0,0,0,0,3.69939263512602,1.06740296412065,10.3644900504606,631.851282984696,571.939687832231,752.919999811759,3.69939263512602,1.06740296412065,10.3644900504606,631.851282984696,571.939687832231,752.919999811759,"projected",-14.0718758416698,"projected",5508.72423709497,,326.905517725118,67.1291717877379,1000.58217164276
54307,"New Mexico","2020-07-31",119.39392137549,33.1578947368421,347,35.8493210388339,10,99.05,32.0279002384269,8.99861111111111,90.5225,15.0445904679815,3.33333333333333,47.5125,4.52785251938464,1.16666666666667,13.6046428571429,0,0,0,0,0,0,3.66132509594901,1.03351250644567,10.428379012711,635.512608080645,573.146890389228,761.370749006211,3.66132509594901,1.03351250644567,10.428379012711,635.512608080645,573.146890389228,761.370749006211,"projected",-13.8618531797098,"projected",5546.19855163304,,322.824022918096,65.5671808977961,1003.55160636357
54308,"New Mexico","2020-08-01",118.053853229695,32.7021241830065,341.05,35.4530068450555,9.78918128654971,100.5,31.6780063705472,8.83223684210526,91.5,14.7178364763419,3.33333333333333,43.05,4.44273642997869,1.11111111111111,13.5017857142857,0,0,0,0,0,0,3.62326781853182,1.00229744242392,10.4378113038211,639.135875899176,574.363476879296,769.665925181867,3.62326781853182,1.00229744242392,10.4378113038211,639.135875899176,574.363476879296,769.665925181867,"projected",-13.6529142874558,"projected",5583.67286617109,,318.815031916852,64.0102670690278,1006.174590982
54309,"New Mexico","2020-08-02",116.699279180666,32.1097222222222,342.05,35.0564086215169,9.77638888888889,100.025,31.3336166006809,8.77675438596491,91,14.5895381527142,3.27741228070175,46.0125,4.39662965062973,1.15789473684211,13.0071428571429,0,0,0,0,0,0,3.58507009316755,0.974863201771581,10.3172053180112,642.720945992344,575.550629166505,778.10818973058,3.58507009316755,0.974863201771581,10.3172053180112,642.720945992344,575.550629166505,778.10818973058,"projected",-13.445111485706,"projected",5621.14718070915,,314.986830302715,61.9363956246642,1008.72801517928
54310,"New Mexico","2020-08-03",115.477787909884,31.6111111111111,336.6625,34.6753026583582,9.55416666666667,100,30.998967448964,8.63026315789474,89.5,14.4905295840683,3.16666666666667,45.5589285714285,4.35314295455576,1.11111111111111,13.5053571428571,0,0,0,0,0,0,3.54619558379102,0.948270854853337,10.3136293383456,646.267141576135,576.709160522287,788.753452264386,3.54619558379102,0.948270854853337,10.3136293383456,646.267141576135,576.709160522287,788.753452264386,"projected",-13.2384958197445,"projected",5658.62149524722,,311.302801644364,60.7427100270405,1011.16783671051
54311,"New Mexico","2020-08-04",114.095428184522,31.646160130719,331.1375,34.2797418269682,9.60972222222222,99.75625,30.6398351937493,8.57836257309942,89.00625,14.0945577728171,3.20967492260062,45.0375,4.27608210982344,1.11111111111111,13.5,0,0,0,0,0,0,3.50671619218311,0.91507181390005,10.2683402025595,649.773857768318,577.784142870163,799.45999424943,3.50671619218311,0.91507181390005,10.2683402025595,649.773857768318,577.784142870163,799.45999424943,"projected",-13.0331170156653,"projected",5696.09580978527,,307.744758657877,59.7965440714499,1013.50512374958
54312,"New Mexico","2020-08-05",112.792871164096,31.1666666666667,335.5625,33.8734034499642,9.49934210526316,99.5812499999999,30.2528458748811,8.55416666666667,88.5125,14.0467103901473,3.17647058823529,46.5125,4.22712873344835,1.11111111111111,13.0053571428571,0,0,0,0,0,0,3.46628066598922,0.88855726507644,10.1828622467369,653.240138434307,578.739444953813,810.227364508488,3.46628066598922,0.88855726507644,10.1828622467369,653.240138434307,578.739444953813,810.227364508488,"projected",-12.8290234397298,"projected",5733.57012432334,,304.390979592527,57.794471102918,1015.98340919052
54313,"New Mexico","2020-08-06",111.548983038758,30.6083333333333,331.221428571429,33.4486037903015,9.44305555555555,100.5125,29.8706435683512,8.44385964912281,87.0624999999999,13.9238115731706,3.16644736842105,47.005,4.1944801686059,1.11111111111111,12.5035714285714,0,0,0,0,0,0,3.42442326851056,0.863412871368382,10.0925939997103,656.664561702818,579.634123036107,821.044610001292,3.42442326851056,0.863412871368382,10.0925939997103,656.664561702818,579.634123036107,821.044610001292,"projected",-12.6262620608009,"projected",5771.04443886141,,301.292740748474,56.5971776964725,1018.79048995727
54314,"New Mexico","2020-08-07",110.141955839667,30.5527777777778,330.18125,33.038267303736,9.33289473684211,97.5160714285714,29.5082698913531,8.44385964912281,87.0142857142857,13.7256692320493,3.11111111111111,45.525,4.12306568416963,1.11111111111111,13,0,0,0,0,0,0,3.38191270248674,0.839981685657102,9.98812594903717,660.046474405305,580.503233464985,831.899585417732,3.38191270248674,0.839981685657102,9.98812594903717,660.046474405305,580.503233464985,831.899585417732,"projected",-12.4248784158895,"projected",5808.51875339946,,298.328174201848,55.3284304592991,1024.74513561773
54315,"New Mexico","2020-08-08",108.829521173391,29.8305555555556,326.739285714285,32.6256318431697,9.26213450292398,97.5125,29.146432682127,8.31483918128655,88,13.4959626414564,3.165625,43.634375,4.07988516904922,1.10419407894737,12.50625,0,0,0,0,0,0,3.33976224682819,0.816122203014865,9.98156098620007,663.386236652133,581.348370319657,842.784948522252,3.33976224682819,0.816122203014865,9.98156098620007,663.386236652133,581.348370319657,842.784948522252,"projected",-12.224916578832,"projected",5845.99306793752,,295.43620424302,54.3336898815352,1025.21487570038
54316,"New Mexico","2020-08-09",107.516294646844,29.6638888888889,320.55,32.2122521516109,9.10402046783626,95.5125,28.7855324789675,8.2219298245614,85.5375,13.3566500031702,3.05555555555556,43.0125,4.01485384416925,1.11111111111111,12,0,0,0,0,0,0,3.29789131829642,0.787332348221122,10.036425216962,666.684127970429,582.171199328578,853.67391631673,3.29789131829642,0.787332348221122,10.036425216962,666.684127970429,582.171199328578,853.67391631673,"projected",-12.0264191321142,"projected",5883.46738247557,,292.642536244697,53.3801507440978,1022.92679824065
54317,"New Mexico","2020-08-10",106.120293957328,29.775,325.265178571429,31.8194990553135,9.05555555555556,94.525,28.4196254941395,8.16666666666667,84.5107142857143,13.1923285542158,3.11111111111111,44.61,3.97260531063364,1.05882352941176,12.5125,0,0,0,0,0,0,3.25592375129556,0.75717840150935,10.0701265360355,669.940051721725,582.972443200704,864.569561103456,3.25592375129556,0.75717840150935,10.0701265360355,669.940051721725,582.972443200704,864.569561103456,"projected",-11.8294271418373,"projected",5920.94169701364,,289.946168425892,52.4615938145551,1020.84501226373
54318,"New Mexico","2020-08-11",104.717889284228,29.55,315.38125,31.4626916187485,9.05555555555556,94.5017857142857,28.1000876477667,8.11609477124183,84.0107142857143,12.7994895862823,3.05416666666667,40.5,3.94868827237004,1.11111111111111,12.5,0,0,0,0,0,0,3.21392469251163,0.728284303687332,9.76393275132099,673.153976414236,583.822874922372,875.475155134704,3.21392469251163,0.728284303687332,9.76393275132099,673.153976414236,583.822874922372,875.475155134704,"projected",-11.6339801358192,"projected",5958.41601155171,,287.344414022143,51.5159512367332,1022.5846254539
54319,"New Mexico","2020-08-12",103.343014654876,29.2736111111111,313.55,31.0902316148119,9.15672514619883,93.025,27.7687134202528,8.16527777777778,83.5,12.7944712213612,3.10419407894737,42.0125,3.89508076799362,1.05882352941176,12.5,0,0,0,0,0,0,3.17165624810788,0.708077657751602,9.68384857420845,676.325632662344,584.719009840974,883.627656034621,3.17165624810788,0.708077657751602,9.68384857420845,676.325632662344,584.719009840974,883.627656034621,"projected",-11.4401160848096,"projected",5995.89032608976,,284.856228689371,50.4982071624603,1018.30137418377
54320,"New Mexico","2020-08-13",102.100906903343,29.3680340557276,308.0625,30.7112651989565,9.11111111111111,92.025,27.4301228474183,8.16666666666667,82.78125,12.8150835131973,3.06232638888889,41.5125,3.84088610352925,1.05555555555556,12,0,0,0,0,0,0,3.12876070528825,0.680502291767118,9.44102801905279,679.454393367633,585.605755583459,891.190629573203,3.12876070528825,0.680502291767118,9.44102801905279,679.454393367633,585.605755583459,891.190629573203,"projected",-11.2478713867865,"projected",6033.36464062782,,282.536864332568,49.7666373961954,1015.86132118495
54321,"New Mexico","2020-08-14",100.814975570156,28.9392543859649,311.0375,30.3261783640079,9.10980392156863,91,27.0826463606096,8.20921052631579,81.5125,12.562490995159,3.05555555555556,47,3.75764959503001,1.05555555555556,11.5125,0,0,0,0,0,0,3.08574052682622,0.654535396453608,9.19882075225108,682.540133894459,586.335664255327,898.399189900519,3.08574052682622,0.654535396453608,9.19882075225108,682.540133894459,586.335664255327,898.399189900519,"projected",-11.0572808543,"projected",6070.83895516589,,280.399928905672,48.725968627038,1014.96405658803
54322,"New Mexico","2020-08-15",99.7342155557463,29.5513888888889,307.025,29.9767276564938,9.05416666666667,89.5125,26.7668717276231,8.16644736842105,80.525,12.508010063612,2.94436274509804,44.5,3.75017894311571,1.05882352941176,12,0,0,0,0,0,0,3.04386927511487,0.630435920720754,9.11822254545985,685.584003169574,586.967921841895,907.69163268586,3.04386927511487,0.630435920720754,9.11822254545985,685.584003169574,586.967921841895,907.69163268586,"projected",-9.14072668645901,"projected",6108.31326970394,,281.443579639289,48.0800950285397,1026.70910329535
54323,"New Mexico","2020-08-16",98.6438059281534,29.3888888888889,312.1875,29.6343613043089,8.99861111111111,88.0375,26.4518198339801,8.0499269005848,80.0125,12.3627003795138,3,44.0125,3.7227766023708,1.05882352941176,12.5,0,0,0,0,0,0,3.00366033353819,0.618910178720657,9.04745404449135,688.587663503112,587.588793407546,919.493480576503,3.00366033353819,0.618910178720657,9.04745404449135,688.587663503112,587.588793407546,919.493480576503,"projected",-8.91301673628972,"projected",6145.78758424201,,282.787345366019,47.6092329983716,1039.66024794951
54324,"New Mexico","2020-08-17",97.5344903184277,29,309.05,29.2796514024675,8.77450980392157,88.0375,26.1388932783677,7.78918128654971,80,12.2039793603455,2.84188596491228,45.5125,3.65537220798208,1.05555555555556,13,0,0,0,0,0,0,2.96487688342687,0.606995452368989,9.05817413322421,691.552540386539,588.200252714108,931.416095699284,2.96487688342687,0.606995452368989,9.05817413322421,691.552540386539,588.200252714108,931.416095699284,"projected",-8.6874344591567,"projected",6183.26189878008,,281.522371702239,46.6502851985977,1042.00742079132
54325,"New Mexico","2020-08-18",96.6456051448337,28.3861111111111,317.5375,28.9222739042648,8.70534055727554,87,25.8287929458227,7.82238562091503,78.5125,12.033691247637,2.775,46.0125,3.60675123524566,1.05416666666667,12.5,0,0,0,0,0,0,2.92764143625983,0.5840492046089,9.08298946173798,694.480181822798,588.965942487777,939.444648787284,2.92764143625983,0.5840492046089,9.08298946173798,694.480181822798,588.965942487777,939.444648787284,"projected",-8.46401440773719,"projected",6220.73621331813,,280.531048918492,45.7677907628473,1045.37862149844
54326,"New Mexico","2020-08-19",95.4427024557787,27.6041666666667,312.925,28.6008163562272,8.74301470588235,87.0125,25.5385248397028,7.775,78.5125,11.6970192398202,2.64616013071895,41.5125,3.61202262056829,1,12.5,0,0,0,0,0,0,2.89175651117153,0.562391418266336,9.11079161626623,697.37193833397,589.435545870228,947.647023303115,2.89175651117153,0.562391418266336,9.11079161626623,697.37193833397,589.435545870228,947.647023303115,"projected",-8.24278918220999,"projected",6258.21052785619,,279.701092924295,44.9398073950899,1049.03198106537
54327,"New Mexico","2020-08-20",94.4885115287791,27.9680555555556,331.5475,28.2935298719169,8.49926470588235,88.0624999999999,25.2623411132383,7.64140866873065,79.55,11.9652589383827,2.559375,44.5025,3.55377919985931,0.986111111111112,12.5,0,0,0,0,0,0,2.85695723902964,0.545226426612137,9.13499579371884,700.228895573,589.959362560076,955.736125487694,2.85695723902964,0.545226426612137,9.13499579371884,700.228895573,589.959362560076,955.736125487694,"projected",-8.0237894355235,"projected",6295.68484239426,,279.043090673489,44.1652918850072,1053.14942513772
54328,"New Mexico","2020-08-21",93.4009988565356,27.281798245614,317.5875,27.9747497046684,8.45224458204334,88.0375,24.9725936411284,7.50089869281046,79.05,11.6036882247568,0,43,3.50810500180074,0.220614035087719,12.5125,0,0,0,0,0,0,2.82354899753145,0.532624699068654,9.15804746430319,703.052444570531,590.539262900336,963.713704891059,2.82354899753145,0.532624699068654,9.15804746430319,703.052444570531,590.539262900336,963.713704891059,"projected",-7.80704388176628,"projected",6333.15915693231,,278.660678443654,43.4584835215821,1058.2903742692
54329,"New Mexico","2020-08-22",92.3143856040459,23.5526315789474,313.1375,27.6861301537858,7.82171052631579,90,24.7047232744466,6.47828947368421,80.525,11.546774309325,0,42,3.48123429328669,0.208040935672515,12.0125,0,0,0,0,0,0,2.79216912468148,0.521915004280442,9.18019701855108,705.844613695213,591.135270140339,971.517211252911,2.79216912468148,0.521915004280442,9.18019701855108,705.844613695213,591.135270140339,971.517211252911,"projected",-7.59257930753463,"projected",6370.63347147038,,278.4834808886,42.8115344162332,1064.07108055445
